frame,L_GOAL_TL_POST,L_GOAL_TR_POST,L_GOAL_BL_POST,L_GOAL_BR_POST,L_GOAL_AREA_BR_CORNER,L_GOAL_AREA_TR_CORNER,L_GOAL_AREA_BL_CORNER,L_GOAL_AREA_TL_CORNER,L_PENALTY_AREA_BR_CORNER,L_PENALTY_AREA_TR_CORNER,L_PENALTY_AREA_BL_CORNER,L_PENALTY_AREA_TL_CORNER,BL_PITCH_CORNER,TL_PITCH_CORNER,B_TOUCH_AND_HALFWAY_LINES_INTERSECTION,T_TOUCH_AND_HALFWAY_LINES_INTERSECTION,R_PENALTY_AREA_BL_CORNER,R_PENALTY_AREA_TL_CORNER,R_PENALTY_AREA_BR_CORNER,R_PENALTY_AREA_TR_CORNER,R_GOAL_AREA_BL_CORNER,R_GOAL_AREA_TL_CORNER,R_GOAL_AREA_BR_CORNER,R_GOAL_AREA_TR_CORNER,R_GOAL_TL_POST,R_GOAL_TR_POST,R_GOAL_BL_POST,R_GOAL_BR_POST,BR_PITCH_CORNER,TR_PITCH_CORNER,CENTER_CIRCLE_TANGENT_TR,CENTER_CIRCLE_TANGENT_TL,CENTER_CIRCLE_TANGENT_BR,CENTER_CIRCLE_TANGENT_BL,CENTER_CIRCLE_TR,CENTER_CIRCLE_TL,CENTER_CIRCLE_BR,CENTER_CIRCLE_BL,CENTER_CIRCLE_R,CENTER_CIRCLE_L,T_HALFWAY_LINE_AND_CENTER_CIRCLE_INTERSECTION,B_HALFWAY_LINE_AND_CENTER_CIRCLE_INTERSECTION,CENTER_MARK,LEFT_CIRCLE_R,BL_16M_LINE_AND_PENALTY_ARC_INTERSECTION,TL_16M_LINE_AND_PENALTY_ARC_INTERSECTION,LEFT_CIRCLE_TANGENT_T,LEFT_CIRCLE_TANGENT_B,L_PENALTY_MARK,L_MIDDLE_PENALTY,RIGHT_CIRCLE_L,BR_16M_LINE_AND_PENALTY_ARC_INTERSECTION,TR_16M_LINE_AND_PENALTY_ARC_INTERSECTION,RIGHT_CIRCLE_TANGENT_T,RIGHT_CIRCLE_TANGENT_B,R_PENALTY_MARK,R_MIDDLE_PENALTY
00010,0.0069038220681250095,0.01574208214879036,0.00458751805126667,0.012178778648376465,0.009817694313824177,0.13570739328861237,0.0033204136416316032,0.03108866699039936,0.027188653126358986,0.6927517056465149,0.007208795286715031,0.1647186130285263,0.017788702622056007,0.45186421275138855,0.029112279415130615,0.06886358559131622,0.04321645572781563,0.06767138838768005,0.020971598103642464,0.10223004221916199,0.031162282451987267,0.11429338902235031,0.015481575392186642,0.0657629743218422,0.050388652831315994,0.021874792873859406,0.040745124220848083,0.019743522629141808,0.022565903142094612,0.10474911332130432,0.16595587134361267,0.2542631924152374,0.16949203610420227,0.25325673818588257,0.16122128069400787,0.2135234773159027,0.1651591807603836,0.22986890375614166,0.16558724641799927,0.26235827803611755,0.1873713731765747,0.18110136687755585,0.1848631352186203,0.751457929611206,0.35244885087013245,0.702454149723053,0.7624606490135193,0.7317674160003662,0.31315839290618896,0.578546404838562,0.1650744527578354,0.1792413592338562,0.17847031354904175,0.16094784438610077,0.17121727764606476,0.17131836712360382,0.1925545632839203
00011,0.007880821824073792,0.008353960700333118,0.006966404151171446,0.007353507913649082,0.0062900688499212265,0.007722380105406046,0.006313772406429052,0.0063560823909938335,0.006557311862707138,0.008687837049365044,0.009757556021213531,0.006596383638679981,0.012713512405753136,0.007991758175194263,0.013820545747876167,0.018927035853266716,0.6640583276748657,0.7486289143562317,0.034656595438718796,0.9598535299301147,0.6840667128562927,0.9621545672416687,0.23745842278003693,0.9271929860115051,0.8531120419502258,0.5865069031715393,0.8511120676994324,0.5762275457382202,0.012994656339287758,0.9353434443473816,0.05356435850262642,0.036924730986356735,0.05451272428035736,0.037540122866630554,0.0460321269929409,0.0362982302904129,0.04935745894908905,0.03748011216521263,0.05604475736618042,0.03719329461455345,0.03750935196876526,0.03997834399342537,0.0395997054874897,0.0254333708435297,0.021411443129181862,0.022329356521368027,0.025240043178200722,0.0252688005566597,0.020125506445765495,0.022508304566144943,0.9327902793884277,0.9625667929649353,0.9533185958862305,0.9225673675537109,0.9479658007621765,0.9652870297431946,0.9680501818656921
00012,0.005751538556069136,0.004130663350224495,0.005020082928240299,0.003478789236396551,0.006785110104829073,0.0044710831716656685,0.007616354152560234,0.0028671028558164835,0.008412221446633339,0.019977832213044167,0.01633717678487301,0.0030761798843741417,0.020050453022122383,0.005450011231005192,0.024923020973801613,0.04603888466954231,0.6834606528282166,0.7670036554336548,0.10989993065595627,0.9473633766174316,0.8544484376907349,0.9574882388114929,0.5221328735351562,0.9311943054199219,0.8674260973930359,0.7322624325752258,0.8677594661712646,0.7203938364982605,0.02234465256333351,0.9057264924049377,0.08711999654769897,0.06870105862617493,0.08431532233953476,0.06748282164335251,0.08291590213775635,0.07172591239213943,0.08278307318687439,0.07035062462091446,0.08744234591722488,0.06875614076852798,0.07933185994625092,0.07966870814561844,0.07556040585041046,0.022930582985281944,0.017646199092268944,0.022707706317305565,0.024546926841139793,0.020725421607494354,0.014668961986899376,0.017403800040483475,0.7681118845939636,0.9118349552154541,0.8916028738021851,0.7649630308151245,0.7975040078163147,0.9455124139785767,0.9082089066505432
00013,0.34032800793647766,0.32874804735183716,0.2702554762363434,0.25744137167930603,0.2195580005645752,0.19730046391487122,0.24115662276744843,0.20429079234600067,0.09597102552652359,0.11058516055345535,0.11180785298347473,0.15766075253486633,0.060755301266908646,0.12501128017902374,0.05303550884127617,0.06421283632516861,0.07104568928480148,0.12116808444261551,0.07121080160140991,0.1540982872247696,0.1525609940290451,0.21255087852478027,0.1377090960741043,0.199776291847229,0.2783951163291931,0.24471376836299896,0.2180606871843338,0.18334181606769562,0.05498110130429268,0.12947873771190643,0.1546677201986313,0.14785930514335632,0.15227991342544556,0.14786043763160706,0.15677227079868317,0.14980646967887878,0.1505790501832962,0.14784465730190277,0.15516449511051178,0.14821654558181763,0.16041292250156403,0.15771517157554626,0.15195123851299286,0.19781751930713654,0.23438328504562378,0.24556182324886322,0.20008371770381927,0.19694289565086365,0.23893670737743378,0.21773214638233185,0.18188513815402985,0.1892489641904831,0.23020893335342407,0.18509812653064728,0.17732326686382294,0.21645624935626984,0.20085974037647247
00014,0.409373939037323,0.6195099949836731,0.4117770195007324,0.6345608234405518,0.49813753366470337,0.8061490654945374,0.18446646630764008,0.7123973369598389,0.5451450943946838,0.6169575452804565,0.04793081060051918,0.7787955403327942,0.023205192759633064,0.7517948150634766,0.028323253616690636,0.03991926461458206,0.04834313318133354,0.03734194487333298,0.03570478409528732,0.03389446437358856,0.0411209799349308,0.04847376421093941,0.03697658330202103,0.041740719228982925,0.04933571070432663,0.04266677051782608,0.04929889366030693,0.044945959001779556,0.026407234370708466,0.03223199397325516,0.0798344835639,0.10098735988140106,0.08027182519435883,0.1009414866566658,0.07947533577680588,0.09171327203512192,0.07951649278402328,0.09277467429637909,0.0798625499010086,0.10273563861846924,0.0844152569770813,0.08323103189468384,0.08702374994754791,0.8430564999580383,0.8699585199356079,0.8489391803741455,0.8299230933189392,0.8630253076553345,0.867929220199585,0.8824460506439209,0.09583483636379242,0.09844069182872772,0.08561893552541733,0.09657150506973267,0.09876386821269989,0.09006219357252121,0.09567394107580185
00015,0.03739903122186661,0.058408837765455246,0.0297105610370636,0.05014197900891304,0.06493917852640152,0.24996241927146912,0.023313770070672035,0.08682268112897873,0.14492221176624298,0.7742324471473694,0.02758772484958172,0.2296428233385086,0.029034549370408058,0.43108221888542175,0.052903663367033005,0.17060665786266327,0.0616443045437336,0.24932128190994263,0.04838180169463158,0.06640516966581345,0.04678037017583847,0.09086133539676666,0.03146824985742569,0.048051945865154266,0.04154615476727486,0.031238216906785965,0.03751368820667267,0.029094621539115906,0.03550337627530098,0.09683811664581299,0.2733178734779358,0.3362470269203186,0.26429983973503113,0.32881149649620056,0.2787942588329315,0.3172520399093628,0.2623734474182129,0.30757200717926025,0.26696181297302246,0.3368076980113983,0.31895771622657776,0.2971121370792389,0.300763338804245,0.7346002459526062,0.4997774660587311,0.7123880386352539,0.7490857839584351,0.7112619876861572,0.44299712777137756,0.6244462728500366,0.21242953836917877,0.14751656353473663,0.23093590140342712,0.23331646621227264,0.19053249061107635,0.1490638703107834,0.1899053454399109
00016,0.00981692411005497,0.008995293639600277,0.009310077875852585,0.008469599299132824,0.007504164706915617,0.00737327616661787,0.008290237747132778,0.006285355892032385,0.006686595734208822,0.008168158121407032,0.010930722579360008,0.005555544048547745,0.01351987011730671,0.006777655798941851,0.01387611124664545,0.015344730578362942,0.7384991645812988,0.44966602325439453,0.057091981172561646,0.9542273879051208,0.8291429877281189,0.9615391492843628,0.4411931335926056,0.9514978528022766,0.9162931442260742,0.7734360098838806,0.9190699458122253,0.776140570640564,0.01494140736758709,0.8776370882987976,0.051673755049705505,0.040766384452581406,0.052598439157009125,0.04152596741914749,0.045736487954854965,0.03902681916952133,0.04880936071276665,0.04085303843021393,0.053440824151039124,0.04127145931124687,0.038649994879961014,0.04083271324634552,0.041116006672382355,0.028844207525253296,0.023845188319683075,0.024889525026082993,0.028650810942053795,0.028814274817705154,0.023658839985728264,0.024905577301979065,0.8462995290756226,0.9549251794815063,0.8982140421867371,0.818602979183197,0.8875522613525391,0.9637269377708435,0.943532407283783
00017,0.006458130665123463,0.004514515399932861,0.0058365981094539165,0.003910690080374479,0.007656710688024759,0.004890564363449812,0.008835295215249062,0.003075641579926014,0.00897208508104086,0.021665304899215698,0.017845045775175095,0.0032023447565734386,0.021437983959913254,0.005775619298219681,0.02561425231397152,0.04169585183262825,0.6504644155502319,0.601570725440979,0.14287973940372467,0.9375976920127869,0.8877308368682861,0.9505980014801025,0.6304184198379517,0.9374479651451111,0.8878062963485718,0.7984585762023926,0.8904114365577698,0.7903895378112793,0.024973060935735703,0.8608798980712891,0.08540261536836624,0.07304591685533524,0.08212962746620178,0.07172403484582901,0.08303846418857574,0.07516159862279892,0.08292075991630554,0.07450184971094131,0.08526793122291565,0.0731206163764,0.08138325810432434,0.08167888224124908,0.07752147316932678,0.02797032706439495,0.021384118124842644,0.027957571670413017,0.029827672988176346,0.02556002326309681,0.018188662827014923,0.021324409171938896,0.6018978953361511,0.8687654733657837,0.807502806186676,0.5965913534164429,0.6484671235084534,0.9307078123092651,0.8438411355018616
00018,0.008426433429121971,0.0083771962672472,0.007683581206947565,0.00756710022687912,0.006352487951517105,0.007317781914025545,0.006694207899272442,0.005970165599137545,0.005894227419048548,0.008101938292384148,0.009652637876570225,0.005822192411869764,0.012800578959286213,0.007197726052254438,0.013229393400251865,0.01543363556265831,0.6781046390533447,0.5404781103134155,0.04184092581272125,0.9564267992973328,0.7652316093444824,0.9617025256156921,0.32607194781303406,0.9429426193237305,0.894738495349884,0.6968300342559814,0.8950374722480774,0.6920831203460693,0.01358458399772644,0.9011715054512024,0.05106060951948166,0.038681190460920334,0.05182104930281639,0.03943755477666855,0.044736914336681366,0.037295542657375336,0.0479329451918602,0.039020318537950516,0.05298677086830139,0.03914238139986992,0.03736225143074989,0.0397510789334774,0.039691012352705,0.028405722230672836,0.02307853288948536,0.024682210758328438,0.028197431936860085,0.028379211202263832,0.022427234798669815,0.024586936458945274,0.8792741894721985,0.9562683701515198,0.9201306104660034,0.8578886985778809,0.910524845123291,0.9637581706047058,0.9526262879371643
00019,0.006409694440662861,0.004568119067698717,0.005587441846728325,0.0038360317703336477,0.007368457969278097,0.0048231761902570724,0.008433368057012558,0.003102445974946022,0.00875044148415327,0.02113407850265503,0.017502734437584877,0.003302045864984393,0.02178214304149151,0.005863486789166927,0.026424208655953407,0.04559113085269928,0.6731986999511719,0.7110838890075684,0.12696167826652527,0.945260226726532,0.8715828061103821,0.955742597579956,0.5776779055595398,0.9354934096336365,0.8810650706291199,0.7693207859992981,0.8807312250137329,0.7571167945861816,0.024675026535987854,0.8928824067115784,0.08836132287979126,0.0719924122095108,0.08514585345983505,0.07069233059883118,0.08476816862821579,0.07481224834918976,0.08467762172222137,0.0736129954457283,0.08845580369234085,0.07209545373916626,0.08202911168336868,0.08222582191228867,0.07811319828033447,0.02522653341293335,0.019366929307579994,0.02518858015537262,0.02695389837026596,0.02292477712035179,0.016283433884382248,0.01923975721001625,0.713953971862793,0.8986693024635315,0.8663679957389832,0.7100753784179688,0.7499650716781616,0.9410616159439087,0.8890370726585388
00020,0.014657028019428253,0.01892777346074581,0.013998735696077347,0.017668183892965317,0.016518227756023407,0.021098900586366653,0.013070438988506794,0.01741872914135456,0.02481893263757229,0.01860547810792923,0.019149599596858025,0.01670302078127861,0.013883734121918678,0.015936680138111115,0.017955327406525612,0.041942715644836426,0.390158087015152,0.9010707139968872,0.01875278167426586,0.8022777438163757,0.22752177715301514,0.7980750203132629,0.05294123291969299,0.5419121980667114,0.3514890968799591,0.1472838670015335,0.35775333642959595,0.14554204046726227,0.012231258675456047,0.8730379939079285,0.12603460252285004,0.07111067324876785,0.12929759919643402,0.0708332359790802,0.10338994115591049,0.07300753146409988,0.10771734267473221,0.07059769332408905,0.1341852843761444,0.06971260905265808,0.07923414558172226,0.0810793787240982,0.08177679032087326,0.04279059171676636,0.04547618702054024,0.04196630045771599,0.04278953745961189,0.042616333812475204,0.04505248740315437,0.04445694386959076,0.9446897506713867,0.8861074447631836,0.9483642578125,0.9430223107337952,0.9467971920967102,0.8760980367660522,0.939957857131958
00021,0.20774447917938232,0.249407097697258,0.16894041001796722,0.22276243567466736,0.20163694024085999,0.4086124002933502,0.12232000380754471,0.2772407531738281,0.28126829862594604,0.6742294430732727,0.09410357475280762,0.3913901746273041,0.07976517826318741,0.4895460307598114,0.11538644134998322,0.21865682303905487,0.16746291518211365,0.212823748588562,0.1308184117078781,0.12760233879089355,0.12961474061012268,0.16719338297843933,0.12481417506933212,0.1401069611310959,0.1588726043701172,0.13928431272506714,0.14114992320537567,0.1296517550945282,0.08711911737918854,0.12403716892004013,0.3951840400695801,0.4589707851409912,0.39718130230903625,0.4477522075176239,0.39649704098701477,0.43818068504333496,0.383928120136261,0.42630741000175476,0.39602425694465637,0.45802634954452515,0.4231075346469879,0.3972049653530121,0.42443928122520447,0.7696360945701599,0.6015236377716064,0.7289422154426575,0.7771161794662476,0.7626767158508301,0.5869925022125244,0.6964088678359985,0.34834492206573486,0.27835559844970703,0.3140530288219452,0.35342708230018616,0.3390931189060211,0.26278287172317505,0.31118541955947876
00022,0.842186689376831,0.8809973001480103,0.8535168766975403,0.8897697925567627,0.8471446633338928,0.7949643731117249,0.6857737302780151,0.8623783588409424,0.6300560235977173,0.07094960659742355,0.12032482773065567,0.7312139868736267,0.023887785151600838,0.383013516664505,0.019462475553154945,0.01812373660504818,0.020720764994621277,0.02408822812139988,0.023683395236730576,0.014043000526726246,0.02990742214024067,0.025750137865543365,0.035641148686409,0.0210712943226099,0.032825447618961334,0.04051411151885986,0.03489646315574646,0.043673790991306305,0.021528849378228188,0.016614144667983055,0.0665978267788887,0.06364722549915314,0.06718099862337112,0.06438934803009033,0.06397651135921478,0.06154022365808487,0.06533502787351608,0.06108345836400986,0.0681946650147438,0.0634942278265953,0.05883670598268509,0.060560934245586395,0.06259458512067795,0.34610670804977417,0.7661636471748352,0.4413639307022095,0.30142050981521606,0.42850616574287415,0.8176144361495972,0.6158750653266907,0.07494182139635086,0.061216697096824646,0.07240349054336548,0.07609418034553528,0.07424385845661163,0.06797967106103897,0.06868720054626465
